ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY,ZIP_CODE,STATE
464090162,0,11NOV56,43.0,1,0.0,$0,No,"$70,170",Yes,z_F,Bachelors,Home Maker,26,Private,"$8,350",1,z_SUV,no,$0,0.0,No,3,0.0,7.0,0,Highly Urban/ Urban,13625,DE
170483243,0,06JUN47,52.0,0,9.0,"$68,992",No,"$216,986",z_No,z_F,Bachelors,z_Blue Collar,36,Commercial,"$15,120",1,Minivan,no,$0,0.0,No,3,0.0,10.0,0,z_Highly Rural/ Rural,12744,PA
421316364,0,08OCT56,43.0,0,11.0,"$132,561",No,"$314,433",z_No,M,Masters,Professional,8,Commercial,"$30,150",16,Panel Truck,no,"$12,294",1.0,No,0,0.0,1.0,0,Highly Urban/ Urban,16055,SD
505563410,0,06JAN35,64.0,0,15.0,"$31,738",No,"$197,010",Yes,M,<High School,z_Blue Collar,23,Commercial,"$14,620",6,z_SUV,no,"$3,994",2.0,No,0,5085.0,1.0,1,Highly Urban/ Urban,16510,AK
813759954,0,21JAN33,66.0,1,17.0,"$96,830",No,"$325,826",Yes,M,Masters,Professional,23,Private,"$11,180",7,z_SUV,no,$0,0.0,No,0,0.0,16.0,0,Highly Urban/ Urban,15245,MD
37074844,0,24FEB39,60.0,0,9.0,"$125,893",No,$0,z_No,M,PhD,,21,Commercial,"$7,500",9,Pickup,yes,"$7,278",2.0,No,4,0.0,15.0,0,Highly Urban/ Urban,16683,MO
130470336,2,08DEC63,35.0,4,6.0,"$154,577",Yes,"$397,868",z_No,z_F,Bachelors,z_Blue Collar,27,Private,"$20,450",6,z_SUV,no,"$4,645",1.0,No,3,0.0,1.0,0,Highly Urban/ Urban,10602,NE
637739719,0,23APR47,52.0,0,7.0,"$64,014",No,"$244,863",Yes,M,<High School,z_Blue Collar,33,Commercial,"$7,900",4,Pickup,yes,"$8,882",3.0,No,1,2143.0,5.0,1,Highly Urban/ Urban,12980,NV
427956603,0,11SEP47,52.0,0,11.0,"$79,348",No,"$270,032",Yes,z_F,z_High School,Manager,23,Private,"$13,150",11,z_SUV,no,$0,0.0,No,2,0.0,1.0,0,Highly Urban/ Urban,12948,TX
993272296,0,26JUL43,56.0,2,14.0,"$192,089",No,"$471,701",Yes,M,PhD,,31,Commercial,"$21,100",1,Van,yes,$0,0.0,No,0,6484.0,,1,Highly Urban/ Urban,14275,VA
880941719,1,08JUN61,38.0,1,7.0,,No,$0,Yes,z_F,z_High School,Student,40,Private,"$7,050",4,Sports Car,no,$0,0.0,No,0,0.0,10.0,0,z_Highly Rural/ Rural,17259,CO
765577228,0,08MAY44,55.0,0,15.0,"$108,152",No,"$329,756",Yes,z_F,Masters,Manager,18,Private,"$12,320",1,z_SUV,no,$0,0.0,Yes,0,0.0,15.0,0,Highly Urban/ Urban,14910,MD
879477038,0,14DEC51,47.0,0,14.0,,No,"$276,241",Yes,M,Bachelors,Manager,48,Private,"$21,320",1,Van,yes,$0,0.0,No,0,0.0,13.0,0,Highly Urban/ Urban,14993,OH
718294261,0,30SEP62,37.0,0,12.0,"$123,520",No,"$383,731",Yes,M,Bachelors,z_Blue Collar,14,Commercial,"$17,550",1,Van,no,$0,0.0,No,0,0.0,,0,Highly Urban/ Urban,13656,CT
538875785,0,06JUL52,47.0,0,13.0,"$45,257",No,"$160,051",Yes,M,Bachelors,Clerical,33,Commercial,"$29,210",6,Panel Truck,yes,$0,0.0,No,0,0.0,,0,Highly Urban/ Urban,12207,LA
106556153,0,04MAR73,26.0,0,8.0,"$53,244",No,$0,z_No,M,Bachelors,Professional,28,Commercial,"$20,920",3,Van,yes,"$6,224",1.0,No,1,4028.0,8.0,1,Highly Urban/ Urban,16380,WA
199037688,1,05SEP38,61.0,2,17.0,"$41,857",No,"$169,015",Yes,z_F,Masters,Manager,35,Private,"$20,870",1,Sports Car,no,$0,0.0,No,0,0.0,21.0,0,Highly Urban/ Urban,13621,MI
602893924,0,22OCT58,41.0,1,8.0,"$126,468",Yes,$0,z_No,z_F,Masters,Manager,34,Commercial,"$32,690",3,Pickup,no,$0,0.0,No,2,2114.0,18.0,1,Highly Urban/ Urban,17334,KY
52095937,3,19JUN59,40.0,3,9.0,"$75,516",No,"$247,673",Yes,z_F,z_High School,z_Blue Collar,53,Commercial,"$13,050",5,Sports Car,no,$0,0.0,Yes,0,0.0,6.0,0,z_Highly Rural/ Rural,11483,AK
351243985,0,06MAR47,52.0,0,16.0,"$76,954",No,"$249,290",z_No,M,Bachelors,Professional,44,Private,"$19,540",6,Minivan,yes,$0,0.0,Yes,0,0.0,11.0,0,Highly Urban/ Urban,11426,WV
838970447,0,29JUL41,58.0,1,8.0,"$150,352",No,"$421,665",Yes,z_F,Masters,Manager,21,Private,"$24,240",6,Pickup,no,$0,0.0,No,0,0.0,17.0,0,Highly Urban/ Urban,15777,CO
515204929,0,20JAN47,52.0,0,8.0,"$88,560",No,"$244,028",Yes,M,Masters,Lawyer,14,Private,"$13,630",1,Minivan,no,$0,0.0,No,4,0.0,17.0,0,Highly Urban/ Urban,17658,MT
711833264,1,25APR61,38.0,1,12.0,"$37,580",No,"$173,495",Yes,z_F,<High School,Clerical,36,Private,"$5,260",7,z_SUV,no,$867,2.0,No,0,8671.0,1.0,1,Highly Urban/ Urban,13170,OK
818910510,0,08APR58,41.0,2,15.0,"$23,344",No,"$147,172",Yes,M,z_High School,z_Blue Collar,10,Private,"$7,930",1,Pickup,no,$0,0.0,No,1,6287.0,1.0,1,Highly Urban/ Urban,12711,VT
243016778,0,20JAN62,37.0,0,16.0,"$43,290",No,"$158,771",Yes,z_F,Bachelors,z_Blue Collar,29,Private,"$23,640",1,z_SUV,no,$0,0.0,No,0,0.0,10.0,0,Highly Urban/ Urban,16919,AK
456565450,0,22NOV50,48.0,0,10.0,"$48,737",No,"$220,264",Yes,M,Bachelors,Manager,24,Private,"$11,220",9,Pickup,yes,$0,0.0,No,1,0.0,1.0,0,Highly Urban/ Urban,15514,DE
693628088,0,16JAN52,47.0,0,12.0,"$64,259",No,"$202,031",Yes,M,z_High School,Clerical,26,Private,"$25,100",18,Minivan,no,"$9,526",4.0,No,3,0.0,9.0,0,Highly Urban/ Urban,14220,MT
735552551,0,19NOV57,41.0,0,12.0,"$110,386",No,"$335,488",Yes,M,Masters,,21,Commercial,"$16,640",1,Van,yes,$0,0.0,No,2,3524.0,14.0,1,Highly Urban/ Urban,17813,DE
504537312,0,17MAR50,49.0,0,12.0,"$53,765",No,$0,z_No,z_F,Bachelors,Professional,5,Private,"$12,360",4,z_SUV,no,$0,0.0,No,0,0.0,1.0,0,Highly Urban/ Urban,15574,WI
82973186,0,05JUL58,41.0,0,6.0,"$12,541",No,$0,z_No,M,<High School,Clerical,5,Private,"$7,500",1,Minivan,yes,$0,0.0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,15962,AZ
568473723,0,26SEP52,47.0,0,12.0,"$104,271",No,"$265,153",Yes,M,Masters,,40,Commercial,"$36,120",4,Panel Truck,yes,$0,0.0,No,0,0.0,11.0,0,Highly Urban/ Urban,14540,UT
363126949,0,03AUG69,30.0,2,,"$26,226",No,"$165,178",Yes,z_F,z_High School,Clerical,68,Private,"$23,610",4,z_SUV,no,$0,0.0,No,1,0.0,1.0,0,z_Highly Rural/ Rural,16067,NE
411375726,0,05APR55,44.0,1,,"$67,278",No,"$220,556",Yes,z_F,Masters,Lawyer,49,Private,"$20,210",1,Minivan,no,$0,0.0,No,0,0.0,16.0,0,z_Highly Rural/ Rural,10106,MI
789568994,0,16JUN53,46.0,0,10.0,"$104,990",No,"$306,540",z_No,z_F,Bachelors,Professional,40,Private,"$16,080",13,z_SUV,no,$0,0.0,No,0,0.0,7.0,0,Highly Urban/ Urban,14846,ID
927823143,0,02JAN50,49.0,0,6.0,"$89,948",No,$0,z_No,z_F,Bachelors,Professional,37,Private,"$18,160",7,z_SUV,no,$0,0.0,No,4,0.0,9.0,0,Highly Urban/ Urban,10840,OR
453867386,0,11APR66,33.0,1,12.0,"$111,427",No,"$321,483",Yes,z_F,Masters,,35,Commercial,"$28,180",1,Van,no,$0,0.0,No,3,0.0,4.0,0,Highly Urban/ Urban,13744,RI
747049542,1,21JUN65,34.0,3,12.0,"$29,431",No,"$143,149",Yes,z_F,<High School,Clerical,12,Private,"$22,560",1,Minivan,no,$0,0.0,No,1,0.0,,0,Highly Urban/ Urban,13580,CA
1307371,0,08AUG55,44.0,0,14.0,"$44,790",No,"$205,463",Yes,z_F,Masters,,5,Commercial,"$19,800",4,Pickup,no,"$37,163",1.0,No,4,0.0,9.0,0,Highly Urban/ Urban,17961,WY
237786417,1,20JAN56,43.0,2,11.0,"$76,159",Yes,$0,z_No,z_F,Bachelors,Professional,52,Private,"$19,750",4,z_SUV,no,$0,0.0,Yes,0,1807.0,,1,Highly Urban/ Urban,17710,TX
179968769,0,03DEC36,62.0,0,6.0,"$107,734",No,$0,z_No,z_F,PhD,Lawyer,54,Private,"$18,470",3,z_SUV,no,$0,0.0,No,0,0.0,15.0,0,Highly Urban/ Urban,16341,MI
180832267,0,18JAN57,42.0,0,0.0,$0,No,,z_No,M,<High School,Student,47,Commercial,"$5,700",11,Pickup,yes,$0,0.0,No,5,10594.0,1.0,1,Highly Urban/ Urban,15632,DE
328154114,0,20AUG63,36.0,2,12.0,"$25,282",Yes,$0,z_No,z_F,z_High School,Clerical,38,Private,"$11,160",1,z_SUV,no,$0,0.0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,12707,ND
316724150,0,24DEC51,47.0,0,11.0,"$18,549",No,"$116,136",Yes,M,Masters,Lawyer,24,Private,"$12,800",7,Minivan,no,$0,0.0,No,0,0.0,14.0,0,Highly Urban/ Urban,14449,PA
582086109,0,30NOV48,50.0,0,14.0,,No,"$147,191",Yes,M,z_High School,Clerical,11,Commercial,"$17,300",13,Van,yes,$0,0.0,No,0,0.0,7.0,0,Highly Urban/ Urban,12491,IL
680425927,0,07FEB48,51.0,0,9.0,"$50,166",No,"$187,297",z_No,M,z_High School,z_Blue Collar,32,Commercial,"$11,620",1,Pickup,no,"$50,701",3.0,Yes,0,0.0,1.0,0,Highly Urban/ Urban,13337,AR
541204921,0,08SEP53,46.0,0,8.0,"$73,872",No,"$245,878",Yes,z_F,Masters,Lawyer,43,Private,"$20,240",4,Sports Car,no,$0,0.0,No,0,0.0,16.0,0,z_Highly Rural/ Rural,13590,WV
329922821,0,18FEB49,50.0,0,14.0,"$73,343",No,"$254,600",Yes,z_F,z_High School,Manager,60,Private,"$20,010",1,Minivan,no,"$4,179",2.0,No,4,0.0,8.0,0,Highly Urban/ Urban,10748,LA
271813109,0,18SEP56,43.0,2,15.0,"$49,849",Yes,$0,z_No,z_F,Masters,Lawyer,35,Private,"$13,130",1,z_SUV,no,"$3,622",3.0,No,4,6158.0,20.0,1,Highly Urban/ Urban,17273,HI
394642738,1,28FEB60,39.0,1,16.0,"$12,054",No,$0,Yes,z_F,<High School,Student,28,Commercial,"$15,760",4,Pickup,no,"$1,738",2.0,Yes,4,4887.0,1.0,1,Highly Urban/ Urban,17694,WY
93412915,0,03JUL56,43.0,3,14.0,"$48,184",No,"$209,188",Yes,z_F,z_High School,z_Blue Collar,50,Commercial,"$14,530",12,Sports Car,no,"$6,891",2.0,No,5,0.0,1.0,0,Highly Urban/ Urban,16085,SC
531912267,0,13MAR39,60.0,3,18.0,"$78,936",No,"$235,670",Yes,z_F,Masters,Lawyer,40,Private,"$20,350",6,z_SUV,no,$0,0.0,No,0,5147.0,15.0,1,Highly Urban/ Urban,14806,NV
753941980,0,07MAR44,55.0,0,0.0,$0,No,$0,z_No,M,<High School,Student,33,Private,"$7,000",4,Pickup,no,$0,0.0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,15126,MD
116801717,0,21MAY59,40.0,0,10.0,"$78,914",No,"$229,055",z_No,z_F,Bachelors,Manager,36,Private,"$5,500",10,z_SUV,no,"$6,803",2.0,No,6,0.0,10.0,0,Highly Urban/ Urban,14397,TX
56874449,0,28APR60,39.0,0,6.0,"$77,125",No,"$210,840",Yes,z_F,Bachelors,Clerical,49,Private,"$9,570",7,Sports Car,no,$0,0.0,No,1,0.0,13.0,0,Highly Urban/ Urban,16480,DE
426760177,0,18DEC49,49.0,0,,"$38,326",No,"$133,010",Yes,M,Masters,Lawyer,5,Private,"$10,230",4,Pickup,yes,$0,0.0,No,0,0.0,17.0,0,Highly Urban/ Urban,17037,WI
632192290,0,27OCT61,38.0,0,14.0,"$25,835",No,"$109,685",Yes,M,z_High School,Clerical,29,Private,"$8,490",6,Pickup,yes,$0,0.0,No,1,0.0,12.0,0,Highly Urban/ Urban,13399,IA
293412653,0,08NOV57,42.0,0,12.0,"$47,660",No,"$180,206",Yes,M,Masters,Professional,31,Private,"$11,940",7,Pickup,yes,$974,2.0,No,6,0.0,18.0,0,Highly Urban/ Urban,13803,MI
285566265,0,05MAR57,42.0,0,10.0,"$123,143",No,"$306,368",z_No,z_F,Masters,Manager,16,Private,"$24,930",4,Minivan,no,$0,0.0,No,3,0.0,14.0,0,Highly Urban/ Urban,13276,ID
461573915,0,04FEB50,49.0,0,8.0,"$22,059",No,"$123,924",Yes,z_F,<High School,Clerical,24,Commercial,"$21,990",11,Pickup,no,$0,0.0,No,1,0.0,1.0,0,Highly Urban/ Urban,12153,GA
735267214,1,04AUG63,36.0,1,12.0,"$50,750",Yes,$0,z_No,z_F,Masters,Manager,26,Private,"$10,170",7,z_SUV,no,"$5,877",3.0,No,7,0.0,14.0,0,Highly Urban/ Urban,17946,NH
225215551,0,18MAY65,34.0,1,10.0,"$23,571",Yes,$0,z_No,M,z_High School,Clerical,35,Commercial,"$12,180",7,Pickup,yes,$0,0.0,No,0,0.0,7.0,0,Highly Urban/ Urban,11706,NM
715988300,0,23SEP50,49.0,0,0.0,$0,No,"$79,913",Yes,z_F,PhD,Home Maker,29,Private,"$18,110",7,z_SUV,no,$0,0.0,No,1,0.0,1.0,0,Highly Urban/ Urban,14051,WV
473135731,0,09JAN47,52.0,0,12.0,"$35,631",No,"$155,972",Yes,M,z_High School,Clerical,39,Private,"$6,040",10,Minivan,yes,$0,0.0,No,0,0.0,1.0,0,Highly Urban/ Urban,17201,IA
754422565,0,14MAY49,50.0,0,11.0,"$129,234",No,$0,z_No,M,PhD,Doctor,37,Private,"$21,200",4,Van,yes,$0,0.0,No,0,0.0,,0,Highly Urban/ Urban,17968,RI
264474096,0,17AUG46,53.0,0,12.0,,No,$0,z_No,z_F,<High School,Clerical,16,Private,"$11,650",10,z_SUV,no,"$6,175",1.0,No,2,0.0,7.0,0,Highly Urban/ Urban,14872,TX
683378483,0,16MAY44,55.0,0,14.0,"$55,409",No,"$162,237",Yes,M,Bachelors,z_Blue Collar,45,Commercial,"$27,890",4,Panel Truck,no,$0,0.0,No,0,0.0,14.0,0,z_Highly Rural/ Rural,14283,MS
986629118,1,14JAN59,40.0,2,12.0,"$35,260",No,"$141,167",Yes,z_F,<High School,z_Blue Collar,30,Private,"$9,740",7,z_SUV,no,"$2,235",1.0,No,8,0.0,1.0,0,Highly Urban/ Urban,15077,MS
925227514,0,23NOV58,40.0,4,15.0,"$48,067",Yes,"$186,025",z_No,z_F,Bachelors,Clerical,21,Private,"$18,120",8,Minivan,no,$0,0.0,No,0,0.0,8.0,0,Highly Urban/ Urban,13790,KS
437239046,0,16MAR54,45.0,2,12.0,"$64,867",No,"$210,631",Yes,z_F,Masters,Lawyer,21,Private,"$12,490",1,z_SUV,no,$0,0.0,No,0,0.0,10.0,0,Highly Urban/ Urban,17629,WI
493235037,0,04JUL19,80.0,2,23.0,"$97,716",No,"$389,344",Yes,M,Bachelors,Professional,14,Private,"$15,920",13,Minivan,yes,$0,0.0,No,2,0.0,10.0,0,Highly Urban/ Urban,16304,OH
503906420,0,03APR51,48.0,0,10.0,"$39,613",No,"$159,534",Yes,M,z_High School,z_Blue Collar,48,Commercial,"$8,460",10,Pickup,yes,"$7,437",2.0,No,6,0.0,1.0,0,Highly Urban/ Urban,16688,OH
931284804,0,09JUL62,37.0,0,11.0,,No,,z_No,M,z_High School,Student,69,Private,"$14,130",1,Minivan,yes,$0,0.0,No,1,0.0,,0,z_Highly Rural/ Rural,12879,DE
384628643,0,21OCT59,40.0,0,11.0,"$49,780",No,$0,z_No,z_F,<High School,Clerical,52,Private,"$10,500",6,Sports Car,no,$0,0.0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,12760,CO
919341680,0,12JAN73,26.0,3,9.0,"$33,283",No,"$104,323",Yes,M,Bachelors,z_Blue Collar,37,Commercial,"$7,690",10,Pickup,no,$0,0.0,No,2,2214.0,16.0,1,Highly Urban/ Urban,17632,CT
122722410,0,04OCT54,45.0,0,11.0,"$60,845",No,$0,z_No,z_F,Bachelors,Manager,31,Private,"$24,260",4,Minivan,no,$0,0.0,No,0,0.0,18.0,0,Highly Urban/ Urban,16077,MD
138562850,0,05FEB53,46.0,0,7.0,"$26,697",No,"$134,863",Yes,z_F,<High School,Clerical,43,Private,"$15,080",6,z_SUV,no,$0,0.0,Yes,4,0.0,1.0,0,Highly Urban/ Urban,17119,MI
582602737,0,14JAN57,42.0,0,12.0,"$136,344",No,$0,z_No,z_F,PhD,Doctor,45,Private,"$13,160",1,Sports Car,no,$0,0.0,No,0,6087.0,17.0,1,Highly Urban/ Urban,16802,VA
349219108,0,19OCT63,36.0,0,7.0,"$70,313",No,"$211,506",Yes,z_F,Bachelors,Professional,55,Private,"$14,960",6,Minivan,no,"$7,650",3.0,No,5,0.0,4.0,0,Highly Urban/ Urban,17112,VA
197076194,0,04JUL54,45.0,3,15.0,"$23,773",Yes,$0,z_No,z_F,z_High School,Home Maker,9,Commercial,"$34,510",7,Van,no,$0,0.0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,15539,CT
751811972,0,23OCT47,52.0,0,11.0,"$115,713",No,"$327,167",z_No,z_F,Bachelors,Professional,28,Private,"$21,660",6,Sports Car,no,$0,0.0,No,0,0.0,11.0,0,z_Highly Rural/ Rural,16682,UT
345771306,0,13SEP58,41.0,0,8.0,"$55,364",No,$0,z_No,M,z_High School,Clerical,17,Commercial,"$31,390",1,Panel Truck,yes,$0,0.0,No,3,0.0,1.0,0,z_Highly Rural/ Rural,13671,HI
164734443,0,23JUN63,36.0,0,14.0,"$27,693",No,"$130,324",Yes,z_F,<High School,Clerical,37,Private,"$11,300",10,Sports Car,no,"$19,385",1.0,No,4,0.0,7.0,0,Highly Urban/ Urban,15807,SD
449363369,0,31MAR43,56.0,0,0.0,$0,No,"$103,058",Yes,z_F,Bachelors,Home Maker,29,Private,"$27,890",13,z_SUV,no,"$25,147",2.0,No,0,0.0,9.0,0,Highly Urban/ Urban,13016,PA
699382604,1,25APR46,53.0,1,0.0,$0,No,$0,Yes,z_F,<High School,Student,34,Private,"$1,500",10,Sports Car,no,"$1,175",3.0,No,2,0.0,7.0,0,z_Highly Rural/ Rural,10179,NH
270402636,0,06JAN60,39.0,0,12.0,"$32,936",No,"$169,721",z_No,z_F,z_High School,Clerical,12,Private,"$1,500",6,z_SUV,no,$0,0.0,No,0,3894.0,7.0,1,Highly Urban/ Urban,17296,MA
847568213,0,08SEP61,38.0,0,11.0,"$33,151",No,"$184,852",Yes,z_F,Bachelors,Professional,31,Private,"$11,530",13,z_SUV,no,$0,0.0,No,0,0.0,9.0,0,z_Highly Rural/ Rural,11109,NY
581342206,1,18JUN54,45.0,3,0.0,$0,Yes,$0,z_No,M,z_High School,Home Maker,36,Private,"$16,510",4,Minivan,no,"$17,445",3.0,Yes,0,2659.0,1.0,1,Highly Urban/ Urban,10843,MN
586056136,0,16OCT53,46.0,0,14.0,"$24,575",No,"$176,282",Yes,z_F,z_High School,Home Maker,73,Private,"$8,560",10,Sports Car,no,$0,0.0,No,0,0.0,9.0,0,z_Highly Rural/ Rural,16175,MA
621465072,0,09FEB56,43.0,2,16.0,"$32,546",No,"$200,891",Yes,M,<High School,Clerical,49,Private,"$5,800",10,Minivan,yes,$0,0.0,No,1,0.0,5.0,0,Highly Urban/ Urban,15671,IA
658489952,1,11FEB45,54.0,1,0.0,$0,Yes,$0,z_No,z_F,Bachelors,Home Maker,21,Private,"$18,820",6,z_SUV,no,"$5,537",1.0,No,6,0.0,9.0,0,Highly Urban/ Urban,16425,SD
830855632,0,17FEB44,55.0,0,16.0,"$163,158",No,"$431,809",Yes,M,Masters,,44,Commercial,"$23,320",10,Panel Truck,no,$0,0.0,No,3,0.0,19.0,0,Highly Urban/ Urban,17918,CA
159680310,0,20OCT38,61.0,0,10.0,"$58,212",No,"$226,638",Yes,z_F,<High School,z_Blue Collar,37,Private,"$13,420",1,Sports Car,no,"$3,573",3.0,No,3,0.0,1.0,0,z_Highly Rural/ Rural,15804,PA
444239590,0,26JUL49,50.0,0,7.0,"$73,308",No,"$240,645",z_No,M,Masters,Lawyer,38,Private,"$18,720",7,Van,no,$0,0.0,No,2,0.0,19.0,0,z_Highly Rural/ Rural,13230,GA
34434267,0,20DEC36,62.0,0,12.0,"$22,181",No,"$185,459",z_No,z_F,z_High School,Clerical,24,Private,"$17,880",7,Sports Car,no,"$9,873",3.0,No,5,3705.0,1.0,1,Highly Urban/ Urban,11156,MO
416505182,0,07SEP46,53.0,0,15.0,"$84,345",No,"$264,549",Yes,z_F,Bachelors,Manager,36,Private,"$9,930",4,z_SUV,no,$0,0.0,No,3,6693.0,5.0,1,Highly Urban/ Urban,11842,KY
642987359,0,15MAY47,52.0,0,12.0,"$24,590",No,"$166,773",Yes,M,z_High School,z_Blue Collar,59,Commercial,"$10,350",14,Minivan,yes,"$1,507",1.0,No,0,0.0,,0,Highly Urban/ Urban,10804,TX
930929206,0,24JUL45,54.0,0,15.0,"$107,808",No,"$278,940",Yes,z_F,Bachelors,Manager,45,Commercial,"$27,020",7,Pickup,no,"$1,780",3.0,No,0,0.0,6.0,0,Highly Urban/ Urban,14078,IL
23391155,0,19FEB46,53.0,1,13.0,"$52,759",No,"$164,906",Yes,z_F,Bachelors,Professional,41,Private,"$24,160",9,Minivan,no,$0,0.0,No,0,0.0,13.0,0,z_Highly Rural/ Rural,13143,NM
922808394,0,03NOV48,51.0,0,15.0,"$76,443",No,"$257,889",Yes,z_F,Masters,Lawyer,7,Private,"$25,450",6,z_SUV,no,"$5,958",2.0,No,5,0.0,,0,Highly Urban/ Urban,17977,AR
391760011,0,01JUL60,39.0,2,12.0,"$59,685",No,"$197,089",Yes,M,z_High School,z_Blue Collar,42,Commercial,"$7,470",7,Pickup,no,$0,0.0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,12659,MT
987326546,0,08DEC60,38.0,0,12.0,"$90,647",No,"$251,629",Yes,z_F,Masters,Lawyer,38,Private,"$13,740",4,Minivan,no,"$8,450",1.0,No,0,0.0,15.0,0,z_Highly Rural/ Rural,17622,GA
381161377,0,09JUL57,42.0,0,10.0,"$43,174",No,"$208,811",z_No,M,<High School,z_Blue Collar,48,Commercial,"$10,020",13,Pickup,yes,$0,0.0,No,0,4380.0,1.0,1,Highly Urban/ Urban,13950,TN
382476479,0,29AUG68,31.0,2,14.0,"$30,653",Yes,$0,z_No,z_F,z_High School,Clerical,41,Private,"$12,930",13,Sports Car,no,"$35,666",2.0,Yes,0,1826.0,7.0,1,Highly Urban/ Urban,13868,CA
841940867,0,22JUN55,44.0,0,4.0,"$146,267",No,"$357,184",Yes,M,Masters,,51,Commercial,"$6,720",4,Pickup,no,$0,0.0,No,0,0.0,10.0,0,Highly Urban/ Urban,15361,NE
754620325,0,13MAY58,41.0,2,0.0,$0,Yes,"$54,130",z_No,z_F,Masters,Home Maker,18,Private,"$32,090",6,Minivan,no,$0,0.0,No,0,0.0,17.0,0,z_Highly Rural/ Rural,17564,ND
112683646,3,29MAR63,36.0,4,0.0,,No,$0,Yes,z_F,z_High School,Student,54,Private,"$1,500",4,z_SUV,no,$0,0.0,No,5,6716.0,10.0,1,Highly Urban/ Urban,15058,IL
940500522,0,12NOV51,48.0,1,10.0,"$84,629",No,"$308,848",Yes,z_F,Bachelors,Manager,35,Private,"$15,060",7,z_SUV,no,"$9,592",1.0,No,0,0.0,10.0,0,Highly Urban/ Urban,14860,DE
934739805,0,18JUN50,49.0,0,13.0,"$59,148",No,"$162,428",Yes,z_F,z_High School,Professional,18,Private,"$12,310",1,z_SUV,no,"$8,948",1.0,No,0,0.0,1.0,0,Highly Urban/ Urban,10089,NH
819642529,1,28NOV53,45.0,2,17.0,"$111,268",No,"$288,071",Yes,z_F,Masters,Lawyer,46,Private,"$24,600",1,Van,no,"$28,026",2.0,Yes,2,4644.0,10.0,1,Highly Urban/ Urban,16330,WV
810723697,0,08SEP52,47.0,0,10.0,"$81,899",No,"$232,928",z_No,M,z_High School,Professional,25,Private,"$14,390",1,Minivan,yes,$0,0.0,No,0,0.0,1.0,0,Highly Urban/ Urban,15414,AL
457987162,0,16MAR58,41.0,0,10.0,"$97,700",No,$0,z_No,z_F,Bachelors,Home Maker,43,Private,"$26,250",8,Pickup,no,$0,0.0,No,0,0.0,6.0,0,z_Highly Rural/ Rural,17863,NV
601891328,0,22JUN54,45.0,3,,"$1,158",No,$0,Yes,z_F,z_High School,Student,10,Commercial,"$6,120",10,z_SUV,no,$0,0.0,No,0,0.0,1.0,0,z_Highly Rural/ Rural,11411,VT
62418137,0,21MAY46,53.0,0,15.0,"$114,088",No,"$306,745",Yes,z_F,z_High School,Manager,25,Private,"$22,920",10,Pickup,no,$0,0.0,No,0,0.0,8.0,0,Highly Urban/ Urban,11814,HI
312200998,0,24MAY48,51.0,0,13.0,"$80,621",No,"$256,152",Yes,z_F,z_High School,Professional,27,Private,"$25,700",1,Van,no,$0,0.0,No,0,0.0,1.0,0,Highly Urban/ Urban,15568,MI
441643202,0,02AUG48,51.0,1,12.0,"$94,328",No,"$327,651",Yes,z_F,Masters,Lawyer,44,Private,"$6,900",3,Sports Car,no,$0,0.0,No,0,0.0,1.0,0,Highly Urban/ Urban,11385,RI
378763891,0,17OCT63,36.0,3,11.0,"$49,703",Yes,"$253,132",z_No,M,Masters,,37,Commercial,"$42,550",1,Panel Truck,yes,"$35,879",1.0,Yes,0,53571.0,20.0,1,Highly Urban/ Urban,16733,MN
528728477,0,21DEC55,43.0,0,12.0,,No,"$179,229",z_No,z_F,Bachelors,Manager,55,Private,"$8,160",1,z_SUV,no,"$6,836",3.0,No,0,0.0,6.0,0,Highly Urban/ Urban,14620,TN
792196051,0,13APR56,43.0,0,11.0,,No,"$209,570",Yes,z_F,z_High School,z_Blue Collar,32,Commercial,"$13,160",13,Minivan,no,"$8,569",3.0,Yes,3,0.0,1.0,0,Highly Urban/ Urban,15759,OK
58776285,0,28FEB46,53.0,0,13.0,"$25,289",No,"$108,139",Yes,z_F,<High School,Home Maker,31,Private,"$13,850",1,z_SUV,no,$0,0.0,No,0,4257.0,7.0,1,Highly Urban/ Urban,14174,NE
273369457,0,06MAY59,40.0,0,7.0,"$95,405",No,$0,z_No,M,Masters,,34,Commercial,"$24,220",4,Panel Truck,no,$0,0.0,No,3,0.0,14.0,0,Highly Urban/ Urban,11760,NH
321756880,0,22APR68,31.0,3,14.0,"$26,112",No,"$117,229",Yes,z_F,<High School,Clerical,58,Private,"$14,030",3,z_SUV,no,$0,0.0,No,0,4277.0,5.0,1,z_Highly Rural/ Rural,15933,MA
