brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
11363.0,for_sale,95000.0,3.0,1.0,0.7,1016047.0,Sharon Springs,New York,13459.0,1473.0,
14793.0,for_sale,285000.0,3.0,2.0,5.0,673082.0,Esperance,New York,12066.0,1792.0,23-11-1999
24351.0,for_sale,335000.0,4.0,3.0,1.27,613409.0,Cherry Valley,New York,13320.0,2312.0,
19658.0,for_sale,230000.0,,,138.21,1905032.0,Roseboom,New York,13450.0,,
1530.0,for_sale,64000.0,,,24.65,743541.0,Caroga Lake,New York,12032.0,,
45690.0,for_sale,69900.0,,,20.0,1904082.0,Carlisle,New York,12035.0,,
52568.0,for_sale,199900.0,3.0,3.0,1.3,738437.0,Richmondville,New York,12187.0,1360.0,01-09-2009
19658.0,for_sale,137500.0,2.0,1.0,0.5,391637.0,Richmondville,New York,12149.0,1344.0,25-01-2012
11363.0,for_sale,129000.0,2.0,2.0,0.25,1466235.0,Charlotteville,New York,12036.0,1400.0,15-05-2017
40280.0,for_sale,61750.0,3.0,2.0,1.74,1336352.0,Worcester,New York,12197.0,1500.0,20-06-2012
76033.0,for_sale,135000.0,3.0,3.0,7.1,333749.0,Jefferson,New York,12093.0,1680.0,08-08-2016
36508.0,for_sale,49900.0,2.0,2.0,4.0,260071.0,Middleburgh,New York,12122.0,875.0,
53632.0,for_sale,150000.0,1.0,1.0,1.3,840067.0,Davenport,New York,13757.0,1000.0,
53632.0,for_sale,29000.0,3.0,1.0,0.1,1311163.0,Maryland,New York,12155.0,1200.0,
36649.0,for_sale,148000.0,4.0,2.0,0.25,199404.0,Stamford,New York,12167.0,2000.0,12-11-2019
36649.0,for_sale,99000.0,3.0,1.0,0.3,556079.0,Delhi,New York,13753.0,1036.0,01-04-2003
11363.0,for_sale,349900.0,4.0,2.0,52.0,1700868.0,West Fulton,New York,12194.0,2385.0,29-04-2019
23151.0,for_sale,569000.0,3.0,2.0,81.68,865448.0,Harpersfield,New York,13786.0,2200.0,
24578.0,for_sale,189900.0,3.0,2.0,3.0,684214.0,Summit,New York,12175.0,1296.0,16-10-2015
23006.0,for_sale,359000.0,5.0,5.0,2.1,13459.0,Kortright,New York,13842.0,4500.0,
98348.0,for_sale,1500000.0,6.0,2.0,43.69,1348743.0,Stamford,New York,13739.0,4188.0,
35458.0,for_sale,309000.0,4.0,3.0,0.4,385153.0,Menands,New York,12204.0,2290.0,22-07-2020
8820.0,for_sale,98000.0,3.0,2.0,1.5,383143.0,Moreau,New York,12803.0,1963.0,
20144.0,for_sale,159900.0,2.0,2.0,9.47,558335.0,Carlisle,New York,12092.0,1008.0,
19658.0,for_sale,265000.0,3.0,3.0,2.8,259034.0,Esperance,New York,12160.0,3195.0,21-09-2012
55102.0,for_sale,46500.0,,,14.75,1968741.0,Charleston,New York,12072.0,,
24614.0,for_sale,30000.0,,,5.76,1967866.0,Gilboa,New York,12076.0,,
53632.0,for_sale,125000.0,3.0,2.0,16.6,711636.0,Kortright,New York,13750.0,1176.0,
20144.0,for_sale,14000.0,,,5.1,1972884.0,Blenheim,New York,12131.0,,
27515.0,for_sale,109000.0,5.0,3.0,0.34,1506289.0,Hobart,New York,13788.0,756.0,21-12-2004
36156.0,for_sale,18900.0,,,0.93,1969236.0,Middleburgh,New York,12071.0,,
45690.0,for_sale,22900.0,,,0.04,1008810.0,Albany,New York,12202.0,2706.0,22-08-2005
33711.0,for_sale,130000.0,6.0,2.0,0.05,1030114.0,Albany,New York,12206.0,3192.0,01-08-2014
100306.0,for_sale,264900.0,6.0,3.0,0.03,321416.0,Albany,New York,12207.0,1387.0,
108452.0,for_sale,38500.0,,,0.68,1185544.0,Windham,New York,12439.0,,
80622.0,for_sale,600000.0,,,47.5,1582540.0,Germantown,New York,12526.0,,
45844.0,for_sale,49000.0,,,4.64,1851543.0,Andes,New York,13731.0,,
20144.0,for_sale,85000.0,2.0,1.0,0.14,386899.0,Worcester,New York,12064.0,1200.0,29-07-1997
45864.0,for_sale,69900.0,,,44.96,1547117.0,Maryland,New York,12116.0,,
23006.0,for_sale,625000.0,6.0,3.0,3.7,1697565.0,Hobart,New York,13768.0,2841.0,
23006.0,for_sale,615000.0,,,60.3,263016.0,Bovina Center,New York,13740.0,,
23006.0,for_sale,109000.0,,,10.4,1854095.0,Margaretville,New York,12455.0,,
10120.0,for_sale,425000.0,3.0,2.0,6.19,491194.0,Kortright,New York,13846.0,1450.0,
10211.0,for_sale,314500.0,6.0,2.0,27.0,380431.0,Duanesburg,New York,12137.0,4100.0,
28048.0,for_sale,199000.0,5.0,2.0,1.97,197783.0,Rotterdam,New York,12150.0,1400.0,
20144.0,for_sale,70000.0,,,11.97,921932.0,Palatine Bridge,New York,13428.0,,
104182.0,for_sale,100000.0,4.0,1.0,20.0,872690.0,Canajoharie,New York,13339.0,1472.0,07-07-2009
9032.0,for_sale,115900.0,3.0,2.0,0.2,893866.0,Victory,New York,12884.0,1008.0,
54704.0,for_sale,225000.0,4.0,1.0,0.25,812483.0,Ulster Park,New York,12487.0,1139.0,
55297.0,for_sale,255000.0,3.0,1.0,0.15,867509.0,Port Ewen,New York,12466.0,1472.0,
16829.0,for_sale,340000.0,2.0,1.0,2.28,1033188.0,Hurley,New York,12443.0,1212.0,24-10-2003
66592.0,for_sale,399000.0,,,42.6,1609798.0,Saugerties,New York,12477.0,,
82587.0,for_sale,185000.0,4.0,2.0,33.59,205573.0,Milford,New York,13807.0,1980.0,
47162.0,for_sale,160000.0,4.0,2.0,1.13,1628622.0,Fonda,New York,12068.0,2540.0,
22549.0,for_sale,179000.0,5.0,1.0,0.36,151416.0,Florida,New York,12069.0,2334.0,
36496.0,for_sale,169000.0,4.0,2.0,0.16,948591.0,Johnstown,New York,12095.0,1638.0,15-10-2013
45690.0,for_sale,45000.0,,,2.5,1681724.0,Mayfield,New York,12117.0,,15-07-2008
47162.0,for_sale,180000.0,3.0,1.0,11.33,143445.0,Galway,New York,12074.0,1100.0,
101674.0,for_sale,551100.0,6.0,6.0,1.66,1009769.0,Hagaman,New York,12086.0,2281.0,
65571.0,for_sale,159000.0,4.0,2.0,12.19,1003587.0,Fort Johnson,New York,12070.0,2662.0,
86229.0,for_sale,101000.0,3.0,2.0,0.32,1830566.0,Kingston,New York,12401.0,1350.0,30-04-2021
39533.0,for_sale,299000.0,,,30.0,1971652.0,Hunter,New York,12436.0,,
93967.0,for_sale,129000.0,,,5.72,1895745.0,Rhinebeck,New York,12572.0,,09-02-2011
77739.0,for_sale,99900.0,,,3.0,188617.0,Esopus,New York,12429.0,,
40279.0,for_sale,20000.0,1.0,1.0,0.02,1486947.0,Hunter,New York,12442.0,947.0,
53233.0,for_sale,299000.0,,,0.38,1444032.0,Tannersville,New York,12485.0,4674.0,17-10-2013
23056.0,for_sale,280000.0,,,31.6,838639.0,East Jewett,New York,12424.0,,
40279.0,for_sale,119000.0,9.0,2.0,1.1,811468.0,Hunter,New York,12450.0,2496.0,
14555.0,for_sale,195000.0,,,113.29,1840927.0,Otsego,New York,13326.0,,
45690.0,for_sale,92000.0,2.0,2.0,4.89,308186.0,Providence,New York,12850.0,980.0,06-07-2016
98348.0,for_sale,169000.0,,,40.91,1896200.0,Roxbury,New York,12421.0,,
52568.0,for_sale,900375.0,,,428.75,853106.0,Lexington,New York,12468.0,,
23006.0,for_sale,599000.0,,,61.77,1968729.0,Margaretville,New York,12406.0,,
23006.0,for_sale,48000.0,,,4.5,1538039.0,Halcott Center,New York,12430.0,,
108451.0,for_sale,45000.0,,,3.9,1946104.0,Roxbury,New York,12434.0,,
23006.0,for_sale,120000.0,,,5.04,1923437.0,Margaretville,New York,12438.0,,
39533.0,for_sale,1950000.0,2.0,2.0,21.9,1725371.0,Lexington,New York,12452.0,2750.0,
36603.0,for_sale,435000.0,17.0,5.0,0.75,957877.0,Shandaken,New York,12465.0,10495.0,
55102.0,for_sale,79000.0,2.0,1.0,0.14,560493.0,Nelliston,New York,13410.0,1134.0,06-02-2019
70353.0,for_sale,150000.0,3.0,3.0,1.36,1417502.0,Shandaken,New York,12480.0,3806.0,
53232.0,for_sale,350000.0,,,61.7,919250.0,West Kill,New York,12492.0,,
45690.0,for_sale,18900.0,,,0.13,955499.0,Gloversville,New York,12078.0,2848.0,03-08-2020
51024.0,for_sale,125000.0,,,26.5,1910956.0,Tribes Hill,New York,12177.0,,
87584.0,for_sale,650000.0,3.0,3.0,0.02,739420.0,Northampton,New York,12134.0,2800.0,
23056.0,for_sale,475000.0,4.0,3.0,1.1,871705.0,Windham,New York,12454.0,1932.0,
2552.0,for_sale,284900.0,3.0,2.0,,1200804.0,Richfield Springs,New York,13439.0,2400.0,
53632.0,for_sale,160000.0,,,79.39,1968729.0,Hartwick,New York,13348.0,,
98348.0,for_sale,49000.0,,,6.0,1932330.0,Middletown,New York,12459.0,,
18677.0,for_sale,450000.0,,,0.36,1864579.0,Cooperstown,New York,13820.0,,
53632.0,for_sale,175000.0,3.0,2.0,3.09,800832.0,Westford,New York,13488.0,2200.0,
93935.0,for_sale,339000.0,3.0,2.0,5.89,264852.0,Otsego,New York,13337.0,2220.0,24-08-2005
24578.0,for_sale,399900.0,3.0,2.0,19.91,1820170.0,Springfield Center,New York,13361.0,3584.0,25-11-2020
56427.0,for_sale,249000.0,5.0,3.0,0.07,1633323.0,Springfield Center,New York,13468.0,1955.0,
55102.0,for_sale,149900.0,3.0,2.0,0.23,1394232.0,Springfield Center,New York,13333.0,1144.0,
41715.0,for_sale,119900.0,,,2.74,15190.0,Stone Ridge,New York,12484.0,,
58617.0,for_sale,49900.0,,,2.92,1954078.0,Cairo,New York,12427.0,,
9071.0,for_sale,215000.0,,,13.8,1908290.0,Red Hook,New York,12583.0,,
66592.0,for_sale,329000.0,3.0,3.0,1.5,1192893.0,Palenville,New York,12463.0,,23-03-2022
45949.0,for_sale,135000.0,,,1.37,1774040.0,Hyde Park,New York,12538.0,,
8148.0,for_sale,249000.0,,,51.6,1953504.0,Rosendale,New York,12472.0,,25-08-1982
10485.0,for_sale,419000.0,4.0,2.0,3.0,576174.0,Cottekill,New York,12419.0,3062.0,15-04-2022
105654.0,for_sale,150000.0,,,5.2,525888.0,Esopus,New York,12493.0,,
37607.0,for_sale,139000.0,3.0,1.0,0.17,560815.0,Mount Marion,New York,12456.0,924.0,11-10-2011
41926.0,for_sale,485000.0,3.0,2.0,0.27,1310057.0,West Hurley,New York,12491.0,2414.0,22-03-2022
41926.0,for_sale,499000.0,2.0,2.0,8.24,1003006.0,Bearsville,New York,12409.0,940.0,29-10-2021
24183.0,for_sale,289000.0,3.0,1.0,0.78,871284.0,Bearsville,New York,12498.0,1036.0,13-03-2022
82769.0,for_sale,295000.0,3.0,1.0,2.09,1831583.0,Tillson,New York,12486.0,1392.0,23-03-2022
99159.0,for_sale,460000.0,3.0,2.0,1.85,1739318.0,Shokan,New York,12481.0,1652.0,31-08-1995
36852.0,for_sale,199000.0,4.0,1.0,0.25,1052992.0,Bloomington,New York,12411.0,1698.0,30-03-2022
43137.0,for_sale,769900.0,3.0,4.0,0.31,186154.0,Saugerties,New York,12432.0,2700.0,04-04-2022
19053.0,for_sale,42900.0,2.0,1.0,,601209.0,Esopus,New York,12417.0,924.0,
86117.0,for_sale,249900.0,2.0,2.0,,317573.0,Lake Katrine,New York,12449.0,1421.0,13-04-2007
23056.0,for_sale,875000.0,3.0,2.0,3.64,1187656.0,Lake Hill,New York,12448.0,2118.0,29-04-2022
53232.0,for_sale,555000.0,3.0,3.0,1.4,1229286.0,Glenford,New York,12433.0,1924.0,24-09-1976
33754.0,for_sale,245900.0,2.0,1.0,0.37,269829.0,Rifton,New York,12471.0,1133.0,
34270.0,for_sale,950000.0,4.0,2.0,0.1,1169381.0,Rhinecliff,New York,12574.0,1875.0,02-04-2021
80344.0,for_sale,95000.0,3.0,1.0,1.63,1713131.0,Greenfield,New York,12833.0,1222.0,
45932.0,for_sale,205000.0,2.0,1.0,0.16,634215.0,Milton,New York,12863.0,1159.0,11-07-2017
51084.0,for_sale,104900.0,,,7.54,333527.0,Greenfield,New York,12859.0,,
45690.0,for_sale,239900.0,3.0,2.0,0.35,793075.0,Queensbury,New York,12804.0,1611.0,
52568.0,for_sale,230000.0,6.0,2.0,0.16,1335552.0,Glens Falls,New York,12801.0,2698.0,30-08-2005
45690.0,for_sale,42500.0,,,6.0,783320.0,Lake Pleasant,New York,12108.0,,10-03-2021
32155.0,for_sale,599000.0,3.0,3.0,120.0,1433303.0,Stratford,New York,13470.0,2646.0,
45690.0,for_sale,239900.0,2.0,2.0,0.5,93732.0,Speculator,New York,12164.0,1040.0,24-07-2015
3764.0,for_sale,98000.0,2.0,1.0,0.25,131217.0,Wells,New York,12190.0,416.0,03-11-1994
37713.0,for_sale,274900.0,2.0,1.0,3.8,1427234.0,Indian Lake,New York,12842.0,1213.0,
104182.0,for_sale,159000.0,3.0,2.0,1.5,191831.0,Hoffmeister,New York,13353.0,1621.0,
41657.0,for_sale,260000.0,4.0,2.0,26.5,389709.0,Cold Brook,New York,13324.0,2803.0,
109987.0,for_sale,550000.0,4.0,2.0,0.27,1389779.0,Long Lake,New York,12847.0,1609.0,
3764.0,for_sale,99000.0,3.0,2.0,0.3,1197598.0,Piseco,New York,12139.0,1776.0,
52568.0,for_sale,185000.0,3.0,1.0,0.99,653228.0,Stony Creek,New York,12878.0,881.0,15-09-2015
100564.0,for_sale,750000.0,,,290.0,302035.0,Indian Lake,New York,13436.0,,
52568.0,for_sale,799000.0,3.0,3.0,0.84,1192883.0,Lake George,New York,12845.0,2575.0,
23056.0,for_sale,874524.0,4.0,3.0,5.2,186611.0,Jewett,New York,12444.0,1748.0,21-08-2020
104183.0,for_sale,29000.0,,,17.2,1969103.0,Fairfield,New York,13365.0,,
45690.0,for_sale,350000.0,,,78.0,1675883.0,Indian Lake,New York,12812.0,,
38600.0,for_sale,39900.0,,,0.63,1449879.0,Tupper Lake,New York,12986.0,,
100564.0,for_sale,329000.0,2.0,2.0,,378584.0,Inlet,New York,13360.0,900.0,
100564.0,for_sale,75000.0,,,7.5,1953474.0,Old Forge,New York,13420.0,,
43406.0,for_sale,37000.0,,,1.23,1983941.0,Eagle Bay,New York,13331.0,,
104183.0,for_sale,65000.0,,,14.6,1099875.0,Salisbury,New York,13454.0,,02-02-2022
53701.0,for_sale,55000.0,,,24.8,292683.0,Middleville,New York,13406.0,,
86209.0,for_sale,59900.0,,,,14292.0,Dolgeville,New York,13329.0,1828.0,12-06-2017
70266.0,for_sale,159900.0,3.0,2.0,2.0,66726.0,Newport,New York,13416.0,1352.0,
67376.0,for_sale,375000.0,3.0,2.0,6.0,749053.0,Johnsburg,New York,12843.0,1100.0,
100532.0,for_sale,250000.0,,,25.22,1957114.0,Northville,New York,12835.0,,
73851.0,for_sale,144500.0,3.0,1.0,1.37,466188.0,Johnsburg,New York,12811.0,1152.0,
18718.0,for_sale,249900.0,3.0,3.0,0.63,985506.0,Corinth,New York,12822.0,2008.0,19-12-2019
87717.0,for_sale,179000.0,2.0,1.0,0.15,1363029.0,Big Indian,New York,12410.0,825.0,14-12-1990
52753.0,for_sale,360000.0,3.0,3.0,1.6,1413312.0,Olivebridge,New York,12461.0,1912.0,25-01-2021
105654.0,for_sale,429000.0,6.0,2.0,1.2,1070330.0,Boiceville,New York,12412.0,2190.0,27-05-2010
24351.0,for_sale,22000.0,,2.0,2.02,312127.0,Delhi,New York,13752.0,,
3415.0,for_sale,309000.0,3.0,2.0,2.12,1010586.0,Hurleyville,New York,12747.0,,02-02-2004
15675.0,for_sale,149900.0,3.0,2.0,1.33,935859.0,Liberty,New York,12754.0,1536.0,31-07-1979
24821.0,for_sale,95000.0,,,6.0,1567417.0,Parksville,New York,12768.0,,23-03-2012
60235.0,for_sale,325000.0,,,2.0,13576.0,Forestburgh,New York,12777.0,,11-07-1985
49891.0,for_sale,325000.0,,,63.35,1450766.0,Thompson Ridge,New York,12742.0,,
61385.0,for_sale,599900.0,3.0,2.0,27.0,1745622.0,Loch Sheldrake,New York,12759.0,2058.0,
15371.0,for_sale,329000.0,3.0,1.0,2.2,1096519.0,West Shokan,New York,12494.0,1448.0,20-04-2022
30008.0,for_sale,1850000.0,5.0,2.0,30.0,618448.0,Livingston Manor,New York,12758.0,2331.0,
18377.0,for_sale,3699000.0,5.0,6.0,57.0,1134209.0,Claryville,New York,12725.0,8200.0,10-05-2007
53232.0,for_sale,499000.0,3.0,1.0,4.0,1256418.0,Willow,New York,12495.0,1050.0,15-04-2022
10776.0,for_sale,149900.0,2.0,2.0,0.9,1382758.0,Ferndale,New York,12734.0,1264.0,11-12-1981
15018.0,for_sale,395700.0,,,100.0,1846531.0,Highland,New York,12765.0,,
85931.0,for_sale,129500.0,3.0,3.0,0.07,481850.0,Kiamesha Lake,New York,12751.0,1152.0,
53232.0,for_sale,250000.0,2.0,1.0,,92348.0,Phoenicia,New York,12464.0,829.0,
86501.0,for_sale,105000.0,3.0,2.0,0.03,1609794.0,,New York,12726.0,1520.0,
23056.0,for_sale,650000.0,3.0,2.0,5.0,1072614.0,Mount Tremper,New York,12457.0,1706.0,25-03-2022
86127.0,for_sale,109900.0,,,1.0,1012975.0,Cragsmoor,New York,12420.0,,
15371.0,for_sale,385000.0,3.0,2.0,0.54,1122205.0,Pleasant Valley,New York,12569.0,1434.0,10-02-2011
30008.0,for_sale,135000.0,2.0,2.0,8.96,1798013.0,Roscoe,New York,12776.0,1600.0,
103467.0,for_sale,39900.0,,,5.01,18378.0,Downsville,New York,13782.0,,
98348.0,for_sale,99000.0,,,10.0,1936508.0,Colchester,New York,13856.0,,
19051.0,for_sale,39000.0,,,1.9,1888733.0,Colchester,New York,13755.0,,
20113.0,for_sale,209900.0,2.0,3.0,0.5,1447009.0,Ruby,New York,12475.0,1102.0,
30008.0,for_sale,95000.0,3.0,2.0,1.09,1266371.0,Callicoon,New York,12723.0,1056.0,
60235.0,for_sale,24900.0,,,6.0,1888115.0,Callicoon Center,New York,12724.0,,
86229.0,for_sale,260000.0,4.0,3.0,7.64,423772.0,Callicoon,New York,12748.0,2426.0,15-03-1994
7861.0,for_sale,279900.0,3.0,2.0,27.09,888476.0,East Branch,New York,13756.0,2100.0,
23991.0,for_sale,154900.0,4.0,2.0,1.92,1754884.0,Fremont Center,New York,12736.0,1736.0,
53632.0,for_sale,119500.0,4.0,,8.35,572860.0,Hancock,New York,13783.0,,
15675.0,for_sale,300000.0,3.0,2.0,1.2,792174.0,Hancock,New York,13774.0,1624.0,
60235.0,for_sale,229000.0,3.0,2.0,0.53,1548535.0,Fremont,New York,12767.0,1317.0,
17548.0,for_sale,429000.0,3.0,3.0,2.3,16566.0,North Branch,New York,12766.0,2166.0,19-06-2020
25146.0,for_sale,474900.0,4.0,4.0,0.53,915870.0,Unionville,New York,10988.0,3789.0,25-07-2012
53613.0,for_sale,198000.0,,,29.23,999163.0,White Sulphur Springs,New York,12787.0,,10-10-1984
61385.0,for_sale,174000.0,1.0,2.0,0.81,1406633.0,Kenoza Lake,New York,12750.0,590.0,29-12-1983
60235.0,for_sale,449000.0,3.0,2.0,46.63,1652401.0,Long Eddy,New York,12760.0,1904.0,
61385.0,for_sale,239900.0,5.0,2.0,1.38,1674834.0,Hortonville,New York,12745.0,1645.0,11-10-2017
16987.0,for_sale,57777.0,,,5.01,1885613.0,Fallsburg,New York,12738.0,,
60235.0,for_sale,219000.0,3.0,1.0,0.6,95402.0,Hankins,New York,12741.0,1708.0,
108733.0,for_sale,99000.0,3.0,1.0,7.37,906477.0,Starlight,Pennsylvania,18461.0,1038.0,19-05-1982
53632.0,for_sale,110000.0,,,28.5,872096.0,,New York,18439.0,,
30927.0,for_sale,595000.0,3.0,3.0,25.98,794936.0,Beach Lake,Pennsylvania,18405.0,4500.0,26-03-2019
79444.0,for_sale,89900.0,,,9.6,1951128.0,Damascus,Pennsylvania,18415.0,,
79444.0,for_sale,355000.0,3.0,2.0,1.75,747305.0,Honesdale,Pennsylvania,18431.0,2592.0,22-02-2012
25803.0,for_sale,420000.0,2.0,1.0,105.0,685454.0,Colchester,New York,13837.0,1020.0,
79444.0,for_sale,1380000.0,3.0,3.0,22.65,1227583.0,Equinunk,Pennsylvania,18417.0,5837.0,
30927.0,for_sale,326500.0,3.0,1.0,11.07,368852.0,Damascus,Pennsylvania,18469.0,1108.0,19-01-2001
19959.0,for_sale,249900.0,3.0,2.0,0.05,1565427.0,Lakeville,Pennsylvania,18438.0,1086.0,
61385.0,for_sale,344900.0,2.0,1.0,27.94,1383146.0,Lake Huntington,New York,12752.0,1008.0,15-02-2002
27103.0,for_sale,595000.0,,,60.15,1969784.0,Lake Como,Pennsylvania,18437.0,,
79444.0,for_sale,450000.0,,,100.0,1064566.0,Preston Park,Pennsylvania,18455.0,,09-03-2006
19959.0,for_sale,39900.0,,,2.9,1948746.0,Rowland,Pennsylvania,18457.0,,
86823.0,for_sale,37900.0,,,2.95,1847925.0,Laporte,Pennsylvania,18626.0,,
103028.0,for_sale,59000.0,,,26.7,1968674.0,Deposit,New York,13754.0,,
27103.0,for_sale,439500.0,2.0,2.0,12.44,1105729.0,Milanville,Pennsylvania,18443.0,3360.0,24-07-2014
36445.0,for_sale,589000.0,,,869.66,1332116.0,Duane,New York,12953.0,,
27104.0,for_sale,699000.0,,,161.2,1882850.0,Equinunk,Pennsylvania,17280.0,,
79444.0,for_sale,29900.0,,,6.0,1336248.0,Pleasant Mount,Pennsylvania,18453.0,,
81899.0,for_sale,49900.0,,,5.5,1968456.0,Starrucca,Pennsylvania,18462.0,,
108734.0,for_sale,549000.0,3.0,2.0,34.5,1284456.0,Union Dale,Pennsylvania,18470.0,1685.0,04-01-2001
53005.0,for_sale,99000.0,2.0,1.0,0.42,985844.0,Scott Township,Pennsylvania,18460.0,432.0,
45489.0,for_sale,170000.0,,,17.11,1850948.0,Youngsville,New York,12791.0,,
37807.0,for_sale,149000.0,,,4.48,1875208.0,Horicon,New York,12808.0,,
90516.0,for_sale,350000.0,3.0,3.0,0.92,846438.0,Pottersville,New York,12860.0,1196.0,27-10-2017
37808.0,for_sale,79000.0,1.0,,10.3,681342.0,Minerva,New York,12851.0,260.0,29-08-2016
37808.0,for_sale,135900.0,2.0,1.0,0.29,481726.0,Horicon,New York,12815.0,800.0,
69748.0,for_sale,149900.0,,,18.7,1354736.0,Chester,New York,12817.0,,
17647.0,for_sale,44900.0,,,17.65,1869176.0,Thurman,New York,12810.0,,
80016.0,for_sale,3800000.0,5.0,4.0,0.54,1099038.0,Lake George,New York,12824.0,3900.0,01-09-2017
10211.0,for_sale,399000.0,3.0,4.0,7.32,747455.0,Lake Luzerne,New York,12846.0,1560.0,31-01-2014
22552.0,for_sale,470000.0,4.0,2.0,0.97,152196.0,Bolton Landing,New York,12814.0,1296.0,
27067.0,for_sale,1500000.0,3.0,2.0,0.42,628901.0,Fort Ann,New York,12844.0,1168.0,
13853.0,for_sale,36000.0,,,7.22,1895183.0,Johnsburg,New York,12853.0,,
73851.0,for_sale,40000.0,,,12.8,1898260.0,Minerva,New York,12857.0,,
63739.0,for_sale,695000.0,,,1.87,1566584.0,Lake Placid,New York,12946.0,,
37807.0,for_sale,59900.0,,,36.41,1969234.0,Johnsburg,New York,12886.0,,
27067.0,for_sale,1495000.0,4.0,2.0,0.31,198975.0,Queensbury,New York,12820.0,1648.0,
38600.0,for_sale,148000.0,4.0,2.0,1.1,13483.0,Newcomb,New York,12852.0,1260.0,
2938.0,for_sale,159000.0,1.0,,5.5,1617182.0,Saranac Lake,New York,12983.0,264.0,
63739.0,for_sale,548500.0,3.0,2.0,3.0,1213464.0,Ray Brook,New York,12977.0,2146.0,
56011.0,for_sale,350000.0,7.0,2.0,2.0,1858362.0,Cranberry Lake,New York,12927.0,2768.0,
1527.0,for_sale,215000.0,,,7.7,1922510.0,Keene,New York,12942.0,,
23093.0,for_sale,60000.0,,,1.0,1738965.0,North Elba,New York,12964.0,,
2938.0,for_sale,858000.0,,,147.96,1177904.0,Harrietstown,New York,12939.0,,
2938.0,for_sale,329000.0,2.0,2.0,2.3,1103029.0,Lake Clear,New York,12945.0,1144.0,30-11-2020
62156.0,for_sale,2300000.0,5.0,5.0,3.3,34677.0,Paul Smiths,New York,12970.0,3978.0,
7632.0,for_sale,155000.0,2.0,1.0,0.14,1581124.0,Jay,New York,12941.0,1190.0,07-01-2004
78858.0,for_sale,135000.0,3.0,2.0,2.0,1257643.0,Altona,New York,12910.0,1620.0,14-07-2017
23096.0,for_sale,63200.0,2.0,1.0,1.0,1347228.0,Ellenburg Center,New York,12934.0,688.0,
8648.0,for_sale,80000.0,2.0,1.0,0.76,115052.0,Mooers Forks,New York,12959.0,1107.0,
8650.0,for_sale,239000.0,3.0,2.0,5.0,600380.0,Lyon Mountain,New York,12955.0,1470.0,08-10-2002
8649.0,for_sale,9900.0,,,5.6,1050147.0,Clinton,New York,12920.0,,
28708.0,for_sale,239000.0,,,257.0,156141.0,Saranac,New York,12981.0,,
16218.0,for_sale,120000.0,1.0,,10.3,1260389.0,Au Sable Forks,New York,12912.0,850.0,08-08-2016
2708.0,for_sale,225000.0,4.0,1.0,0.2,331746.0,Bloomingdale,New York,12913.0,1576.0,29-08-2013
89721.0,for_sale,650000.0,9.0,8.0,2.9,1759091.0,Loon Lake,New York,12989.0,6527.0,12-01-2018
2938.0,for_sale,275000.0,2.0,1.0,2.4,1434935.0,Wilmington,New York,12997.0,1170.0,06-10-2017
44399.0,for_sale,26000.0,,,22.3,258735.0,Bombay,New York,12914.0,,
73668.0,for_sale,47000.0,3.0,2.0,5.0,473238.0,Brasher Falls,New York,13613.0,1080.0,22-12-2008
56825.0,for_sale,139000.0,3.0,2.0,2.02,725637.0,Brushton,New York,12916.0,1000.0,23-12-2020
35697.0,for_sale,110000.0,5.0,2.0,0.5,72010.0,Constable,New York,12926.0,1930.0,21-03-2001
74219.0,for_sale,60000.0,,,100.0,1841412.0,Fort Covington,New York,12937.0,,
52185.0,for_sale,375000.0,5.0,3.0,2.1,1528756.0,Massena,New York,13662.0,3280.0,06-08-2015
44399.0,for_sale,320000.0,3.0,3.0,17.15,789468.0,North Bangor,New York,12966.0,2034.0,05-01-2007
44399.0,for_sale,10000.0,,,2.32,1866464.0,Brushton,New York,10000.0,,
8649.0,for_sale,54900.0,,,41.0,1855299.0,Burke,New York,12917.0,,
99769.0,for_sale,625000.0,5.0,3.0,0.6,654274.0,Upper Jay,New York,12987.0,2616.0,21-03-1997
100532.0,for_sale,79000.0,,,50.0,1936782.0,Churubusco,New York,12935.0,,
70049.0,for_sale,169900.0,,,336.0,1884990.0,Dannemora,New York,12929.0,,
109259.0,for_sale,84900.0,3.0,2.0,1.2,652496.0,Helena,New York,13649.0,1410.0,
38210.0,for_sale,22000.0,,,23.2,1968895.0,Moira,New York,12957.0,,
38210.0,for_sale,2500.0,,,0.12,1858124.0,North Lawrence,New York,12967.0,,
34012.0,for_sale,50000.0,,,12.3,778500.0,Redford,New York,12978.0,,27-12-2000
90422.0,for_sale,125000.0,,,100.0,319028.0,Churubusco,New York,12923.0,,
